TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;26.859.555/0001-87;2022-06-01;1101250214.35;1.632672800000;1118917703.90;186700.00;935516.98;10
FI;26.859.559/0001-65;2022-06-01;132855331.30;1.816817800000;132342533.63;0.00;0.00;1
FI;26.859.564/0001-78;2022-06-01;2615898194.72;2.828919500000;3123846068.53;60000.00;4065894.77;6
FI;26.859.570/0001-25;2022-06-01;49659577.86;1.950856400000;49671874.00;0.00;0.00;40
FI;26.859.574/0001-03;2022-06-01;16086890.05;1.312286800000;16074571.36;0.00;0.00;1
FI;26.859.577/0001-47;2022-06-01;1504721194.39;1.663494900000;1464143762.42;0.00;0.00;81
FI;26.859.578/0001-91;2022-06-01;50553881.59;0.818619200000;50542243.52;0.00;0.00;2
FI;26.860.828/0001-03;2022-06-01;24706755.15;1.371896800000;24675694.54;0.00;0.00;15
FI;26.860.860/0001-99;2022-06-01;43985677.44;1.278164820800;44014176.05;0.00;0.00;1
FI;26.860.879/0001-35;2022-06-01;1040748229.50;1.495317800000;1049460664.37;58132.89;1320000.00;3
FI;26.860.912/0001-27;2022-06-01;13760141.95;1.381019700000;13818960.29;0.00;0.00;1
FI;26.860.929/0001-84;2022-06-01;29567239.26;1.561504000000;29576518.58;0.00;0.00;1
FI;26.860.954/0001-68;2022-06-01;175355518.96;1.318651300000;174626460.36;1623000.00;0.00;5
FI;26.861.017/0001-27;2022-06-01;1470277281.84;1.711352700000;1473441392.81;400000.00;0.00;71
FI;26.861.071/0001-72;2022-06-01;14183921.95;1.189409200000;14175256.51;0.00;0.00;1
FI;26.861.093/0001-32;2022-06-01;11973463.83;1.299921570000;11976566.78;0.00;0.00;2
FI;26.861.537/0001-30;2022-06-01;375017061.13;1.407161600000;374886737.69;0.00;0.00;3
FI;26.861.544/0001-31;2022-06-01;11702339.51;0.971436780000;11689674.61;0.00;0.00;2
FI;26.861.565/0001-57;2022-06-01;48331507.54;1.485663600000;48317137.18;0.00;0.00;1
FI;26.861.621/0001-53;2022-06-01;68103351.47;1.699750700000;68396237.44;0.00;32255.12;3
FI;26.861.632/0001-33;2022-06-01;83392554.39;1.554139790000;84087001.32;0.00;0.00;1
FI;26.861.681/0001-76;2022-06-01;32262166.29;1.469798200000;32333738.04;0.00;0.00;4
FI;26.861.899/0001-20;2022-06-01;4312059.87;1.404747200000;4108378.04;0.00;0.00;1
FI;26.862.030/0001-09;2022-06-01;179754939.41;1.465910400000;179719019.42;0.00;0.00;1
FI;26.862.056/0001-49;2022-06-01;236436451.89;1.245757900000;236139731.02;0.00;0.00;6
FI;26.862.085/0001-00;2022-06-01;90113708.31;707.637610000000;90019680.01;0.00;0.00;1
FI;26.862.104/0001-07;2022-06-01;10251276.23;1.370063010000;10241031.27;0.00;0.00;16
FI;26.882.932/0001-07;2022-06-01;20730304.57;1.439608000000;20603565.14;0.00;0.00;278
FI;26.913.882/0001-70;2022-06-01;13446511.92;133.637413000000;13449142.81;0.00;0.00;2
FI;26.913.932/0001-19;2022-06-01;76995701.49;145.354384000000;77008736.85;0.00;0.00;2
FI;26.914.220/0001-14;2022-06-01;4384211.50;0.962727230000;3935476.73;0.00;0.00;1
FI;26.946.245/0001-08;2022-06-01;100320315.44;1.991563450000;102740640.06;0.00;4400.00;2
FI;26.946.261/0001-92;2022-06-01;19865800.48;1.409030760000;19853205.20;0.00;0.00;1
FI;26.956.042/0001-94;2022-06-01;300705220.28;5.216722900000;298743735.05;0.00;0.00;16
FI;26.977.969/0001-00;2022-06-01;67817281.82;4561820.621676800000;67815970.62;0.00;0.00;4
FI;26.978.104/0001-69;2022-06-01;11395819.11;1.627886800000;11285779.86;0.00;0.00;9
FI;26.978.111/0001-60;2022-06-01;48794027.73;127.848853100000;48698380.27;0.00;0.00;1
FI;26.978.117/0001-38;2022-06-01;75000936.98;127.209513000000;75001870.55;0.00;0.00;1
FI;26.978.124/0001-30;2022-06-01;27033531.56;148.601208292200;27019793.01;0.00;0.00;1
FI;26.978.133/0001-20;2022-06-01;17712208.66;93.686004100000;17706654.79;0.00;0.00;1
FI;26.978.134/0001-75;2022-06-01;20985013.97;139.130412589800;20987021.80;0.00;0.00;1
FI;26.978.139/0001-06;2022-06-01;95068282.41;136.836317900000;94599711.53;0.00;0.00;1
FI;26.978.143/0001-66;2022-06-01;16633546.76;120.232658401100;16668387.34;0.00;0.00;2
FI;26.978.151/0001-02;2022-06-01;7316545.08;175.209720970000;7250064.39;0.00;0.00;5
FI;26.978.153/0001-00;2022-06-01;23306349.09;137.114806100000;23301731.77;0.00;0.00;1
FI;26.978.160/0001-01;2022-06-01;18568142.44;139.106459370200;18420639.61;0.00;0.00;2
FI;26.978.165/0001-26;2022-06-01;49936608.99;1.601487000000;47639125.73;0.00;1890000.00;1
FI;26.978.178/0001-03;2022-06-01;1110237155.01;1.419212900000;1111437852.25;0.00;1845000.00;1
FI;26.978.182/0001-63;2022-06-01;156913125.59;150.951281563400;156316573.42;0.00;0.00;1
FI;26.978.187/0001-96;2022-06-01;677335241.55;1.557380100000;655425495.01;238000.00;7064333.61;19
FI;26.978.192/0001-07;2022-06-01;284861088.03;141.777940000000;284951835.82;0.00;0.00;224
FI;26.978.199/0001-10;2022-06-01;1267073935.12;1.560860200000;1241874771.56;7623751.74;1203199.04;15080
FI;26.978.438/0001-32;2022-06-01;1520439922.12;1.275795890000;1506994016.67;23614111.25;12551143.88;25382
FI;26.984.656/0001-80;2022-06-01;255667782.80;1637.645654080000;252225969.62;0.00;0.00;1
FI;26.989.017/0001-07;2022-06-01;8048114.51;1.460212530000;8039667.14;0.00;0.00;1
FI;27.009.421/0001-30;2022-06-01;135662776.44;1.364773000000;136029879.56;0.00;0.00;5
FI;27.011.884/0001-36;2022-06-01;5385079.46;1.275994592700;5529994.72;0.00;5124.53;209
FI;27.011.890/0001-93;2022-06-01;10266074.41;0.875383580800;10243439.22;0.00;0.00;2
FI;27.011.904/0001-79;2022-06-01;58953675.20;1.768348283400;55659294.51;0.00;136479.95;91
FI;27.011.948/0001-07;2022-06-01;4356360.57;44.060012298200;4243052.98;0.00;0.00;1
FI;27.016.667/0001-39;2022-06-01;301602341.51;3571.564210370000;301596445.29;0.00;0.00;1
FI;27.035.970/0001-89;2022-06-01;16739147.49;1302.090113830000;16716170.98;0.00;0.00;2
FI;27.036.105/0001-57;2022-06-01;5349261.93;1.331949700000;5359193.39;0.00;168055.77;449
FI;27.036.278/0001-75;2022-06-01;10783355.79;1.289110600000;10781234.97;0.00;0.00;1
FI;27.036.302/0001-76;2022-06-01;10287191.29;206.003427900000;10472423.08;0.00;0.00;4
FI;27.036.330/0001-93;2022-06-01;11763762.26;125.256592250000;11763302.12;0.00;0.00;1
FI;27.036.368/0001-66;2022-06-01;71603616.57;168.731493636600;71660758.90;0.00;0.00;1
FI;27.036.423/0001-18;2022-06-01;188045616.73;126.470216000000;188969444.18;0.00;0.00;1
FI;27.036.442/0001-44;2022-06-01;21315957.67;1.326502100000;21306142.02;0.00;0.00;1
FI;27.036.616/0001-79;2022-06-01;50277065.91;110.184378000000;50342542.78;0.00;0.00;5
FI;27.036.630/0001-72;2022-06-01;17773773.20;107.964693043600;17862632.04;0.00;0.00;1
FI;27.036.652/0001-32;2022-06-01;44331998.91;44.571408056100;43812282.36;0.00;0.00;4
FI;27.056.437/0001-01;2022-06-01;10493477.70;1.226680390900;10494958.94;0.00;0.00;3
FI;27.056.461/0001-32;2022-06-01;9918792.23;1.529954070000;9909474.75;0.00;0.00;4
FI;27.056.469/0001-07;2022-06-01;11176491.79;1.028759390000;11172745.16;0.00;0.00;1
FI;27.056.491/0001-49;2022-06-01;68175832.96;1.432344360000;68154401.99;0.00;0.00;1
FI;27.077.318/0001-27;2022-06-01;130912827.20;1.056131360000;130888648.36;279085.58;0.00;1
FI;27.089.656/0001-89;2022-06-01;14877481.51;1.134107450000;14872264.10;0.00;0.00;1
FI;27.089.676/0001-50;2022-06-01;29840601.74;4.594315880000;29843283.69;0.00;0.00;1
FI;27.129.110/0001-04;2022-06-01;26039889.00;5.710603000000;26080353.96;0.00;0.00;1
FI;27.129.128/0001-06;2022-06-01;125493691.56;3.592886986200;126238760.94;0.00;0.00;1
FI;27.129.152/0001-45;2022-06-01;58864096.63;149.774585200000;58083734.44;0.00;0.00;2
FI;27.129.181/0001-07;2022-06-01;6838124.97;135.867440800000;6854130.35;0.00;0.00;1
FI;27.146.328/0001-77;2022-06-01;105087235057.34;1.330871436000;105086282085.24;2103842012.93;2236398982.02;11
FI;27.146.341/0001-26;2022-06-01;57766515.40;1.390875552000;57361874.38;0.00;0.00;0
FI;27.146.882/0001-54;2022-06-01;150869598.60;101.478543000000;150862705.39;0.00;0.00;1
FI;27.146.894/0001-89;2022-06-01;13990978.90;139.950109000000;13995010.90;0.00;0.00;1
FI;27.146.944/0001-28;2022-06-01;279460072.67;156.054780000000;278092194.78;1071500.00;0.00;720
FI;27.146.983/0001-25;2022-06-01;333222032.10;150.283002000000;333184319.32;46546.23;0.00;405
FI;27.146.997/0001-49;2022-06-01;344197858.08;152.330489000000;344046488.56;157593.02;0.00;9
FI;27.147.022/0001-35;2022-06-01;74872630.62;132.628908000000;74874205.23;0.00;0.00;2
FI;27.147.055/0001-85;2022-06-01;21733949.63;131.423158000000;21733553.62;0.00;0.00;3
FI;27.157.075/0001-37;2022-06-01;1381463341.15;1.325205024000;1381437156.41;2496754.32;0.00;1
FI;27.168.435/0001-04;2022-06-01;27106976.20;1.382542125000;27102198.21;0.00;0.00;1
FI;27.168.446/0001-86;2022-06-01;16590864.08;1.382331055000;16587972.66;0.00;0.00;0
FI;27.179.089/0001-51;2022-06-01;43677864.56;1.458841421000;43674436.19;0.00;0.00;0
FI;27.181.717/0001-33;2022-06-01;21270379.90;158.080400840000;20959511.58;15064.86;0.00;517
FI;27.181.765/0001-21;2022-06-01;21288315.52;142.694367210000;21111387.97;14414.77;67750.78;773
FI;27.181.778/0001-09;2022-06-01;20316002.30;1.267017130000;20313173.50;0.00;0.00;3
FI;27.188.001/0001-68;2022-06-01;76707424.48;1.276392000000;76699440.78;345411.48;0.00;1
FI;27.202.356/0001-64;2022-06-01;35202849.42;146.673161000000;35207815.37;0.00;0.00;1
FI;27.202.390/0001-39;2022-06-01;13382726.72;137.363766000000;13791057.75;0.00;0.00;1
FI;27.202.405/0001-69;2022-06-01;13398446.59;137.548808000000;13808203.25;0.00;0.00;1
FI;27.202.414/0001-50;2022-06-01;173623383.50;147.478865000000;173593480.84;0.00;0.00;1478
FI;27.202.430/0001-42;2022-06-01;19764311.21;143.165258360000;19761664.18;0.00;0.00;1
FI;27.202.440/0001-88;2022-06-01;33381275.27;71.011676000000;33410713.33;0.00;0.00;1
FI;27.202.451/0001-68;2022-06-01;92957289.71;145.098863000000;92958493.83;0.00;0.00;3
FI;27.202.469/0001-60;2022-06-01;13004590.38;130.002311500000;13009657.07;0.00;0.00;1
FI;27.227.428/0001-28;2022-06-01;35733553.88;1.309145000000;35728562.10;0.00;0.00;1
FI;27.227.796/0001-76;2022-06-01;935061513.41;1.427019120000;932327533.42;0.00;0.00;5172
FI;27.227.810/0001-31;2022-06-01;901065588.05;1.929825710000;908265656.52;0.00;204000.00;8
FI;27.227.814/0001-10;2022-06-01;54649784.39;1.293658660000;54645344.92;0.00;0.00;10
FI;27.238.590/0001-41;2022-06-01;54487644.26;1.296755000000;54480543.58;0.00;0.00;1
FI;27.238.601/0001-93;2022-06-01;41260487.83;1.319931000000;41255323.12;0.00;0.00;1
FI;27.238.607/0001-60;2022-06-01;94580985.95;1.455087000000;94565703.31;0.00;169576.73;1
FI;27.239.065/0001-40;2022-06-01;1889202676.02;1.443786300000;1890035467.95;1132343.47;2376665.21;1
FI;27.248.998/0001-02;2022-06-01;72971656.90;156.496616000000;72994062.37;0.00;120896.77;446
FI;27.249.022/0001-46;2022-06-01;4313185279.36;620.262186000000;4278941101.79;3504887.34;26702235.41;4
FI;27.249.035/0001-15;2022-06-01;42575271.38;139.205224000000;42579608.67;0.00;0.00;4
FI;27.249.339/0001-82;2022-06-01;1231312812.77;1.241333000000;1231188113.47;250141.91;1629461.80;1
FI;27.249.350/0001-42;2022-06-01;4069186553.19;1.274395000000;4068902699.15;1257341.61;4734795.66;1
FI;27.249.359/0001-53;2022-06-01;1697957284.24;1.255821000000;1697807101.45;442518.11;1550330.28;1
FI;27.249.368/0001-44;2022-06-01;3366719590.57;1.304972000000;3366546358.87;1311779.79;2032907.73;1
FI;27.249.854/0001-62;2022-06-01;18391509.10;111.960818000000;18392647.89;0.00;0.00;2
FI;27.249.871/0001-08;2022-06-01;211168853.21;149.143025000000;211171764.41;0.00;0.00;4
FI;27.249.881/0001-35;2022-06-01;1924131912.46;550.520938000000;1918980024.56;1029543.28;0.00;14228
FI;27.249.912/0001-58;2022-06-01;1007809486.58;551.099896000000;1005814798.19;1413000.00;0.00;1806
FI;27.249.932/0001-29;2022-06-01;352822339.02;551.075008000000;352832768.33;0.00;0.00;487
FI;27.249.950/0001-00;2022-06-01;57166509.51;129.636430000000;57178263.05;0.00;306611.68;421
FI;27.250.738/0001-63;2022-06-01;47999017.65;1.655624000000;46891042.68;0.00;0.00;10
FI;27.250.762/0001-00;2022-06-01;42873181.72;0.795280524700;42880667.61;0.00;0.00;1
FI;27.250.788/0001-40;2022-06-01;29506691.86;182.380700000000;29505147.04;0.00;0.00;5
FI;27.250.813/0001-96;2022-06-01;358225873.27;1.816369100000;352798819.68;0.00;0.00;6
FI;27.250.873/0001-09;2022-06-01;48112021.01;173.330681800000;48128611.67;0.00;68000.00;70
FI;27.250.894/0001-24;2022-06-01;344776935.77;115.882524000000;349777379.49;0.00;0.00;1
FI;27.250.923/0001-58;2022-06-01;56838782.31;866.641810700000;58830098.63;0.00;80210.86;2806
FI;27.250.970/0001-00;2022-06-01;17912801.47;149.027667423500;17922526.81;0.00;0.00;1
FI;27.251.009/0001-21;2022-06-01;14274612.69;144.231567000000;14269943.45;0.00;0.00;2
FI;27.281.594/0001-02;2022-06-01;4471201880.40;1.317396000000;4471016647.87;724709.39;4178622.04;1
FI;27.281.726/0001-04;2022-06-01;22960574.11;1.443376200000;22948984.02;0.00;0.00;2
FI;27.283.706/0001-64;2022-06-01;287210815.60;1.055839000000;286914887.13;0.00;0.00;1
FI;27.292.836/0001-63;2022-06-01;143128237.79;1.730740020000;143247414.77;0.00;0.00;1
FI;27.292.841/0001-76;2022-06-01;1076780254.09;1.619396450000;1076760675.14;0.00;0.00;1
FI;27.292.851/0001-01;2022-06-01;119510820.37;1.048556820000;119535478.25;0.00;0.00;1
FI;27.292.863/0001-36;2022-06-01;75905202.88;1.192442930000;76316348.04;0.00;0.00;2
FI;27.292.868/0001-69;2022-06-01;37236541.11;1.442069240000;37225757.19;0.00;0.00;4
FI;27.292.883/0001-07;2022-06-01;507428.47;0.297919490000;507181.79;0.00;0.00;6
FI;27.292.891/0001-53;2022-06-01;190284977.03;1.614573360000;185123095.09;0.00;150010.61;79
FI;27.292.904/0001-94;2022-06-01;32163338.95;1.291735990000;31897189.93;0.00;83079.20;35
FI;27.292.915/0001-74;2022-06-01;17659576.43;1.291776953500;17647136.75;0.00;0.00;1
FI;27.292.922/0001-76;2022-06-01;20788009.23;1.474977450000;20780262.76;0.00;0.00;1
FI;27.292.927/0001-07;2022-06-01;8899020.45;1.311681150000;8799710.71;0.00;0.00;43
FI;27.292.954/0001-71;2022-06-01;15970317.76;1.390742840000;15970031.44;0.00;0.00;5
FI;27.303.336/0001-80;2022-06-01;849223916.65;1.322749000000;849183454.53;685477.95;255763.64;1
FI;27.324.390/0001-01;2022-06-01;28226846.71;1.677234200000;28485290.30;0.00;0.00;11
FI;27.324.405/0001-31;2022-06-01;75799717.14;1.497463490000;62637739.43;0.00;51806.38;387
FI;27.328.583/0001-30;2022-06-01;9304817.32;109.404992000000;9299424.32;0.00;0.00;4
FI;27.328.587/0001-19;2022-06-01;21381950.28;140.396632765900;21767710.90;0.00;0.00;2
FI;27.328.595/0001-65;2022-06-01;53835366.97;1.776596864200;53855169.34;0.00;0.00;2
FI;27.328.606/0001-07;2022-06-01;18250639.80;2.005928439200;18609619.24;0.00;0.00;1
FI;27.328.615/0001-06;2022-06-01;291789689.62;122.478432600000;293071693.92;0.00;0.00;1
FI;27.328.628/0001-77;2022-06-01;83387825.49;123.942946400000;83805062.18;0.00;0.00;1
FI;27.328.638/0001-02;2022-06-01;198682939.23;120.073608800000;200990777.05;0.00;0.00;1
FI;27.328.643/0001-15;2022-06-01;30056924.83;142.844797600000;30253370.64;0.00;0.00;1
FI;27.328.651/0001-61;2022-06-01;9464704.80;70.937469500000;9459407.16;0.00;0.00;1
FI;27.328.675/0001-10;2022-06-01;21443690.41;134.174138409300;21457160.21;0.00;0.00;2
FI;27.328.717/0001-13;2022-06-01;3514682.40;186.885859900000;3467542.61;0.00;47856.04;2
FI;27.328.733/0001-06;2022-06-01;10790296.30;118.438240400000;10783530.75;0.00;0.00;1
FI;27.328.741/0001-52;2022-06-01;87788646.15;0.667843600000;89451016.32;0.00;0.00;1
FI;27.328.750/0001-43;2022-06-01;46395629.16;1.543840800000;46320888.68;0.00;0.00;1
FI;27.328.766/0001-56;2022-06-01;101659927.24;1.630809000000;102049329.02;980000.00;11330.37;3
FI;27.328.777/0001-36;2022-06-01;40412399.67;146.907634362000;40421705.63;0.00;0.00;1
FI;27.339.287/0001-35;2022-06-01;2160029.04;862.312603240000;2193099.53;0.00;0.00;2
FI;27.347.280/0001-65;2022-06-01;49600916.31;1.294924640000;49614944.30;0.00;471590.00;1
FI;27.347.294/0001-89;2022-06-01;201560231.22;1.415081850000;202018054.42;0.00;0.00;2
FI;27.347.300/0001-06;2022-06-01;177788612.30;1.426697720000;178269370.46;0.00;0.00;2
FI;27.347.310/0001-33;2022-06-01;15946423.18;1.373981000000;15977000.98;0.00;0.00;1
FI;27.347.315/0001-66;2022-06-01;467173416.59;1.631549310000;490144025.83;1907827.45;0.00;6
FI;27.347.332/0001-01;2022-06-01;63861749.37;1.750866310000;63770249.16;0.00;31265.15;2093
FI;27.347.344/0001-28;2022-06-01;561737235.95;1.634908130000;561671379.76;1568458.20;0.00;4
FI;27.347.367/0001-32;2022-06-01;127363869.84;1.225340000000;135939644.01;2056722.50;1586268.88;3253
FI;27.347.377/0001-78;2022-06-01;72936058.53;1.453316100000;72925074.17;0.00;0.00;2
FI;27.347.387/0001-03;2022-06-01;44774788.12;1.468003780000;45965299.77;0.00;0.00;3
FI;27.347.397/0001-49;2022-06-01;45259176.08;1.456005760000;46609028.69;0.00;0.00;3
FI;27.347.413/0001-01;2022-06-01;8652078.62;1.247473980000;8600470.22;0.00;0.00;3
FI;27.347.422/0001-94;2022-06-01;24456874.18;1.286846930000;24468718.04;0.00;0.00;3
FI;27.347.591/0001-24;2022-06-01;116441127.94;1.356275430000;116414463.73;0.00;0.00;15
FI;27.347.614/0001-09;2022-06-01;40832410.90;1.303140930000;41330377.99;0.00;0.00;4
FI;27.347.629/0001-69;2022-06-01;105030500.24;196.936941840000;105041513.49;0.00;0.00;5
FI;27.368.850/0001-01;2022-06-01;156703429.03;9003.532435070000;156706592.19;0.00;0.00;1
FI;27.368.880/0001-00;2022-06-01;909632967.05;8393.833220400000;909446733.96;0.00;0.00;1
FI;27.381.496/0001-47;2022-06-01;124627304.56;166.181310999900;124657132.41;0.00;0.00;86
FI;27.381.507/0001-99;2022-06-01;33090728.53;144.672368245000;33238942.33;0.00;0.00;1
FI;27.381.527/0001-60;2022-06-01;8906371.66;148.254067800000;8895244.07;0.00;0.00;1
FI;27.381.530/0001-83;2022-06-01;122298094.21;136.192056140000;122274880.53;0.00;0.00;1
FI;27.381.535/0001-06;2022-06-01;22246581.00;98.818647400000;23395465.90;0.00;0.00;2
FI;27.381.541/0001-63;2022-06-01;81659776.00;122.770087200000;81709230.69;0.00;70000.00;124
FI;27.381.553/0001-98;2022-06-01;45422777.98;1.520278336100;45692485.72;0.00;0.00;1
FI;27.385.044/0001-33;2022-06-01;1680191.76;0.029441120000;1634567.41;0.00;0.00;7
FI;27.389.338/0001-33;2022-06-01;63064175.01;1.366068860000;63059327.07;0.00;0.00;1
FI;27.389.572/0001-60;2022-06-01;1213628920.48;12.484365040000;1217385753.06;0.00;878749.56;1
FI;27.389.577/0001-93;2022-06-01;49460214.41;1.192373300000;49441785.14;0.00;0.00;1
FI;27.389.612/0001-74;2022-06-01;15863820.91;1.258828920000;15862006.05;0.00;0.00;1
FI;27.389.619/0001-96;2022-06-01;90601138.35;1.217029000000;90544042.83;0.00;0.00;1
FI;27.389.622/0001-00;2022-06-01;154521171.71;1.425665120000;151869107.60;2518907.65;406390.93;2654
FI;27.389.628/0001-87;2022-06-01;50187212.43;1.256635440000;50172171.26;0.00;0.00;2
FI;27.389.653/0001-60;2022-06-01;15103105.08;0.636340210000;14949515.50;0.00;0.00;3
FI;27.389.655/0001-50;2022-06-01;123388751.88;1.270328130000;122351322.15;0.00;0.00;3
FI;27.389.682/0001-22;2022-06-01;42960315.14;1.342305360000;42121931.29;0.00;0.00;1
FI;27.455.174/0001-03;2022-06-01;2193104785.69;130.221752500000;2193100208.24;57151.48;1131236.80;1
FI;27.455.201/0001-30;2022-06-01;342301096.90;1300.090280000000;342251441.41;13780000.00;12443291.71;3
FI;27.455.219/0001-31;2022-06-01;380848392.41;1.136444285000;380663291.35;0.00;0.00;1
FI;27.465.308/0001-69;2022-06-01;256694257.37;1299.206251000000;256714462.51;0.00;0.00;1
FI;27.465.315/0001-60;2022-06-01;1498347852.73;1463.498718000000;1498264074.55;0.00;0.00;2
FI;27.465.321/0001-18;2022-06-01;3643027548.86;1.692019300000;3642980440.32;0.00;0.00;1
FI;27.465.326/0001-40;2022-06-01;13539215.78;1.638737700000;13536135.33;0.00;0.00;1
FI;27.465.334/0001-97;2022-06-01;22963191.41;1.667382700000;22954769.59;0.00;0.00;1
FI;27.465.342/0001-33;2022-06-01;482768384.03;1.692425700000;482774512.24;0.00;0.00;1
FI;27.467.798/0001-32;2022-06-01;35815045.24;15.632332000000;35811142.25;0.00;0.00;1
FI;27.467.831/0001-24;2022-06-01;84501426.65;1.348709000000;84560767.14;0.00;0.00;7
FI;27.467.861/0001-30;2022-06-01;32411121.66;16.085105000000;32443101.74;0.00;0.00;6
FI;27.467.873/0001-65;2022-06-01;23701974.53;1.460468000000;23758450.32;0.00;0.00;1
FI;27.467.895/0001-25;2022-06-01;847581389.55;12.888629000000;841535246.12;220427.82;1593504.30;4498
FI;27.467.910/0001-35;2022-06-01;17489850.51;1.507269000000;17539588.40;0.00;0.00;1
FI;27.467.928/0001-37;2022-06-01;7497865229.43;13.523110000000;7497880566.85;840713.55;19400734.86;1
FI;27.477.137/0001-98;2022-06-01;15364521.93;1.331721430000;15400454.70;0.00;0.00;1
FI;27.477.143/0001-45;2022-06-01;20779114.17;144.276318700000;20773757.61;0.00;0.00;2
FI;27.477.152/0001-36;2022-06-01;65787253.39;127.313566917400;65802198.06;0.00;0.00;1
FI;27.477.160/0001-82;2022-06-01;7260473.98;148.071843831100;7263676.89;0.00;0.00;1
FI;27.477.166/0001-50;2022-06-01;46080937.90;151.190694900000;46760977.57;0.00;0.00;1
FI;27.477.172/0001-07;2022-06-01;30990645.69;140.841698690200;31000340.94;0.00;0.00;1
FI;27.477.175/0001-40;2022-06-01;28077429.09;86.468403068000;28088133.21;0.00;0.00;1
FI;27.477.182/0001-42;2022-06-01;23424612.60;110.514945900000;23383613.23;0.00;0.00;1
FI;27.477.361/0001-80;2022-06-01;1363091.03;0.145469570000;1360499.36;0.00;0.00;1
FI;27.477.382/0001-03;2022-06-01;37034839.13;1.410001210000;37033538.64;0.00;0.00;1
FI;27.477.387/0001-28;2022-06-01;117624411.81;1.334340820000;117360695.35;0.00;222504.17;7
FI;27.477.404/0001-27;2022-06-01;18094594.23;1.377797240000;17927320.34;0.00;163172.30;2
FI;27.477.408/0001-05;2022-06-01;7858774.80;1.168437820000;7668495.70;0.00;0.00;200
FI;27.477.418/0001-40;2022-06-01;25666120.47;0.841498130000;25665693.19;0.00;0.00;4
FI;27.477.446/0001-68;2022-06-01;33453093.25;1.750496700000;33449914.65;0.00;0.00;1
FI;27.477.455/0001-59;2022-06-01;17994724.67;1.096948280000;17991406.26;0.00;0.00;1
FI;27.500.387/0001-00;2022-06-01;31444201.06;1.963817910000;34622299.35;0.00;0.00;103
FI;27.500.541/0001-35;2022-06-01;75551732.92;0.228726310000;71698178.78;0.00;0.00;6
FI;27.500.563/0001-03;2022-06-01;188492938.50;1.075270700000;189000799.23;0.00;0.00;4
FI;27.500.576/0001-74;2022-06-01;334646802.40;1.388132860100;332569334.28;0.00;227815.31;22
FI;27.500.620/0001-46;2022-06-01;91145669.23;1795.901138800000;91135835.65;0.00;0.00;1
FI;27.500.639/0001-92;2022-06-01;164540845.66;1803.916127500000;164520969.81;0.00;0.00;1
FI;27.500.652/0001-41;2022-06-01;22164195.49;1.308016150000;21812153.46;256000.00;344677.26;37
FI;27.500.674/0001-01;2022-06-01;5454643.17;0.654327281200;5648215.11;0.00;29665.07;181
FI;27.500.697/0001-16;2022-06-01;15514007.52;964.528619740000;14488339.94;4000000.00;0.00;1
FI;27.500.753/0001-12;2022-06-01;1820135.50;904.998456240000;1813935.30;0.00;0.00;4
FI;27.527.711/0001-75;2022-06-01;15274403.33;1.292939860000;15279967.09;0.00;0.00;8
FI;27.527.719/0001-31;2022-06-01;39823218.43;1.233203940000;39605851.47;0.00;214724.10;2
FI;27.528.774/0001-46;2022-06-01;1675414.89;0.878461840000;1671169.23;0.00;0.00;15
FI;27.528.784/0001-81;2022-06-01;21578428.45;1.417702720000;21436879.14;0.00;150000.00;1
FI;27.528.803/0001-70;2022-06-01;54515054.74;1.501501830000;54513190.64;0.00;0.00;4
FI;27.546.574/0001-16;2022-06-01;9584319.80;1.960928230000;9583801.86;0.00;0.00;1
FI;27.546.588/0001-30;2022-06-01;0.00;0.000000000000;0.00;0.00;0.00;0
FI;27.546.601/0001-50;2022-06-01;793282412.05;1.668402000000;786326093.87;405177.41;4822343.90;298
FI;27.546.616/0001-19;2022-06-01;124305602.06;0.267913120000;119135830.51;0.00;0.00;152
FI;27.553.781/0001-06;2022-06-01;876232016.87;1.089730640000;872493606.48;2810000.00;436357.40;366
FI;27.565.164/0001-12;2022-06-01;330102081.50;1.412952150000;328342976.69;18470.80;1144251.54;15
FI;27.565.169/0001-45;2022-06-01;31036952.54;1.720440980000;31030437.19;0.00;0.00;1
FI;27.565.728/0001-17;2022-06-01;17026418.59;0.965089280000;14064418.53;0.00;0.00;1
FI;27.565.740/0001-21;2022-06-01;25114020.45;1.341307720000;24899688.04;0.00;0.00;1
FI;27.565.828/0001-43;2022-06-01;82838494.70;1.119081356000;82802760.44;0.00;0.00;1
FI;27.565.832/0001-01;2022-06-01;15115675.07;0.806905407000;15084735.19;202.45;6423.61;2308
FI;27.565.843/0001-91;2022-06-01;344046393.75;1.629556809000;336392846.01;0.00;0.00;0
FI;27.565.856/0001-60;2022-06-01;69235437.62;1.250234000000;69217897.58;0.00;0.00;3
FI;27.565.873/0001-06;2022-06-01;108744029.62;1.301982380000;108717008.91;0.00;0.00;2
FI;27.565.889/0001-00;2022-06-01;31698000.95;1.174639040000;31697783.23;0.00;0.00;1
FI;27.565.909/0001-43;2022-06-01;138518033.89;0.794680000000;63532627.07;0.00;0.00;1
FI;27.565.923/0001-47;2022-06-01;22764916.02;1.307668150000;22769258.83;0.00;0.00;1
FI;27.565.946/0001-51;2022-06-01;11899972.63;1262.174933130000;11897760.09;0.00;0.00;1
